"index","original_content","translated_content"
"1777","And what did you do then?",""
"1795","What was Miss May doing",""
"1797","at that time?",""
"1806","She had just finished",""
"1808","watching a soap opera on the",""
"1810","TV,",""
"1812"," and was weeping openly.",""
"1817","Did you know she had been",""
"1819","tapping the Fey office phone?",""
"1835","Irrelevant!",""
"1837"," That has nothing",""
"1839","to do with the case at hand.",""
"1848","I care not.",""
"1850"," I will answer the",""
"1852","lawyer's bold inquiry.",""
"1856","Miss May was acting alone",""
"1858","when she tapped the phone",""
"1860","of this Fey woman.",""
"1866","You'd make a good politician,",""
"1869","Mr. White.",""
"1876","Ho ",""
"1878","hoh!",""
"1880"," I know!",""
"1882"," After all,",""
"1885","I am ""El Presidente.""",""
"1890","Please continue.",""
"1909","Can you be a little more",""
"1911","detailed about that?",""
"1913","I think it's worth knowing",""
"1915","exactly what happened.",""
"1924","Of course!",""
"1926"," Comprende!",""
"1929","I understand!",""
"1933","The victim was attacked,",""
"1936","by you,",""
"1938"," and ran to the left.",""
"1940","You gave chase,",""
"1942"," and struck",""
"1944","her down!",""
"1949","Are you sure?",""
"1961","As you know,",""
"1966"," I am always",""
"1968","abso-posi-lutely perfect!",""
"1973","Perhaps you could change",""
"1975","your testimony to reflect",""
"1977","this new detail.",""
"1995","Are you sure about that?",""
"2004","How many times must I say it?",""
"2012","I am abso-posi-lutely perfect!",""
"2015","End of story!",""
"2021","(How many times must",""
"2023","I hear that?)",""
"2031","Psst!",""
"2033"," Phoenix!",""
"2035","Doesn't something about",""
"2037","that strike you as a",""
"2039","little odd?",""
"2057","Um...",""
"2059"," ""impaction""?",""
"2062","Don't you mean just ""impact""?",""
"2074","Ridiculosity!",""
"2076"," I think you need",""
"2078","to brush up on your language",""
"2080","skills!",""
"2086","(On second thought,",""
"2088"," perhaps",""
"2090","I'd better leave the whole",""
"2092","language thing alone...)",""
"2102","Wait right there!",""
"2105","Mr. White,",""
"2107"," you've",""
"2111","dug your own grave!",""
"2120","What is this!?",""
"2125","You said the victim ran",""
"2127","to the ""left.""",""
"2129","But that directly contradicts",""
"2131","Miss May's testimony!",""
"2144","She clearly stated that the",""
"2146","victim ran ",""
"2148","""right""!",""
"2158","...",""
"2160","!",""
"2164","Oh ",""
"2166","hoh ",""
"2168","hoh.",""
"2170"," It is simple.",""
"2173","You have misheard her.",""
"2182","I think not.",""
"2184","Look at the floor plans...",""
"2197","The killer was here.",""
"2202","And the victim,",""
"2204"," here.",""
"2207","If the victim ran to the",""
"2209","left,",""
"2211"," as you claim she did...",""
"2215","She would have been running",""
"2218","directly away from the door",""
"2220","!",""
"2223","She would have been running",""
"2225","into a ",""
"2227","dead end",""
"2229","!",""
"2232","Don't you find that odd?",""
"2243","!",""
"2248","Very strange...",""
"2250","I did see her run to the",""
"2252","left...",""
"2254"," I did.",""
"2259","Phoenix...",""
"2261"," look at his face.",""
"2264","I don't think he's lying",""
"2266","about this one.",""
"2270","True.",""
"2273","(Maybe he really did see",""
"2275","the victim run left...?)",""
"2277","(So he did witness the",""
"2279","killing...?)",""
"2283","(Wait a second!)",""
"2290","Mr. Wright?",""
"2295","Yes,",""
"2297"," Your Honor?",""
"2302","Miss May says ""right,"" and",""
"2304","Mr. White says ""left.""",""
"2306","Can you explain this",""
"2308","contradiction to the court?",""
"2320","As Mr. White has testified,",""
"2323","Mia ran to the left.",""
"2328","But...",""
"2331","But if that's the case...",""
"2334","Why would she run in the",""
"2336","opposite direction from",""
"2338","the door?",""
"2343","She did not.",""
"2345"," She was running",""
"2347","towards the door,",""
"2349"," Your Honor.",""
"2362","Bwah!",""
"2365","Now you're the one making",""
"2367","a contradiction, Mr. Wright!",""
"2372","Not at all.",""
"2380","As Miss May has stated,",""
"2382"," Mia",""
"2384","ran to the right after she",""
"2386","was attacked.",""
"2397","What is this?",""
"2400","I am not fashioning",""
"2402","fabrications,",""
"2404"," I assure you!",""
"2406","That lady ran to the left!",""
"2409","I am sure of it!",""
"2414","Then there can be",""
"2416","only one explanation.",""
"2425","Eh...?",""
"2427"," And that is?",""
"2438","Both witnesses are",""
"2440","telling the truth.",""
"2444","(For once...)",""
"2456","Hah!",""
"2458"," I doubt it!",""
"2460","Er,",""
"2462"," rather,",""
"2464"," that does not",""
"2466","clear up the contradiction!",""
"2471","There is one scenario that",""
"2473","would explain their",""
"2475","conflicting accounts.",""
"2484","What!?",""
"2501","Obviously,",""
"2503"," the witness was ",""
"2505","not",""
"2507","viewing the crime ",""
"2509","from the",""
"2511","hotel!",""
"2537","Mr. Wright!",""
"2539"," What do you mean?",""
"2544","Yes,",""
"2546"," what do you mean,",""
"2549","he was not ""viewing the crime",""
"2551","from the hotel""!?",""
"2561","If he was not in the hotel,",""
"2565","where could he have been!?",""
"2578","In the law offices of",""
"2580","Fey ＆ Co., of course!",""
"2603","More specifically,",""
"2605"," he ",""
"2607","was standing here!",""
"2626","(Time to show the court where",""
"2628","Mr. White was standing!)",""
"2649","That's where ",""
"2651","he was!",""
"2659","Hold it right there,",""
"2662","Mr. Wright!",""
"2671","If he was there during",""
"2673","the very act of murder...",""
"2677","That would make him",""
"2679","an accomplice!",""
"2699","Impossible!",""
"2701","There was no one other than",""
"2703","the criminal and victim in",""
"2705","the room!",""
"2708","There is no evidence,",""
"2710"," no",""
"2712","proof to the contrary!",""
"2716"," None!",""
"2728","S-",""
"2730","sorry!",""
"2732"," Er...",""
"2734"," let me",""
"2736","try that again!",""
"2755","That's where ",""
"2757","he was!",""
"2769","M-",""
"2774","Mr. Wright!",""
"2777","We are not fools!",""
"2779","How could he have been",""
"2781","exactly where the victim",""
"2783","was standing!?",""
"2796","(Oh...",""
"2798"," oh,",""
"2800"," right!)",""
"2809","Mr. Wright!",""
"2812","What is the meaning of this!?",""
"2820","Sorry,",""
"2822"," Your Honor!",""
"2824"," Sorry!",""
"2827","Let me try that again...",""
"2845","This is where ",""
"2847","he was!",""
"2856","Look!",""
"2859","When the victim ran for",""
"2861","the door...",""
"2863","If he was watching from this",""
"2865","point,",""
"2869"," to him it would appear",""
"2871","that she ran to the ""left.""",""
"2892","Please!",""
"2894"," This is no time for",""
"2896","jokes in ill taste!",""
"2907","That is ",""
"2909","where the",""
"2912","killer was ",""
"2914","standing!",""
"2941","Order!",""
"2943"," ",""
"2947","I will have order!",""
"2949","Anyone disturbing the order",""
"2951","of this courtroom will be",""
"2953","held in contempt!",""
"2960","Mr. Wright!",""
"2964","What are you suggesting!?",""
"2971","R-",""
"2975","r-",""
"2978","rapsc",""
"2980","allion!!!",""
"2997","The postulations of the",""
"2999","defense are ",""
"3002","a distortion",""
"3004","of the truth,",""
"3006"," Your Honor!",""
"3011","Indeed.",""
"3014","They do seem a bit",""
"3016","far-fetched...",""
"3022","...",""
"3030","Ho ",""
"3032","hoh ",""
"3034","hoh!",""
"3039","You provide us with so",""
"3042","much entertainment,",""
"3045","Mr. Lawyer!",""
"3057","(What now!?",""
"3060","He's...",""
"3062"," laughing!?)",""
"3072","The hilarity of the moment",""
"3074","made me remember something...",""
"3076","It appears I have been",""
"3078","unclear,",""
"3080"," and for this,",""
"3083","I apologize.",""
"3086","Mr. Your Honor...",""
"3088","Might I be allowed to",""
"3090","testify once more?",""
"3100","Very well,",""
"3102"," let's hear",""
"3104","your revised testimony.",""
"3112","(Good luck.",""
"3114"," You can't fix",""
"3116","a broken testimony,",""
"3118"," buddy!)",""
"3138","-- She Ran to the ""Left"" --",""
"3151","Miss May's testimony was",""
"3153","correct...",""
"3155"," as was mine!",""
"3159","When you assaulted the girl,",""
"3162","she first ran to the left.",""
"3170","And then you ",""
"3172","hit her,",""
"3175","savagely!",""
"3177"," That is what I saw.",""
"3186","Next,",""
"3188"," with the last",""
"3190","of her strength,",""
"3192"," she",""
"3194","ran to the right.",""
"3196","You chased her,",""
"3198"," and delivered",""
"3200","the final blow.",""
"3218","That is what Miss May saw.",""
"3221","You see?",""
"3224","You hit her twice!",""
"3229","Don't you remember,",""
"3233","Mr. Lawyer?",""
"3247","Hmm...",""
"3251","That does seem to make sense.",""
"3254","Will you be cross-examining",""
"3256","the witness's testimony?",""
"3263","You bet I will!",""
"3266","I mean,",""
"3268"," yes,",""
"3270"," Your Honor.",""
"3293","-- She Ran to the ""Left"" --",""
"3313","Miss May's testimony was",""
"3315","correct... as was mine!",""
"3328","When you assaulted the girl,",""
"3330","she first ran to the left.",""
"3343","And then you hit her,",""
"3345","savagely! That is what I saw.",""
"3358","Next, with the last",""
"3360","of her strength, she",""
"3362","ran to the right.",""
"3375","You chased her, and delivered",""
"3377","the final blow.",""
"3390","That is what Miss May saw.",""
"3403","You see?",""
"3405","You hit her twice!",""
"3416","What do you think Phoenix?",""
"3420","I think we've got him",""
"3422","right where we want him!",""
"3425","He slipped!",""
"3427","Let him laugh for now.",""
"3430","I'll soon wipe that smile",""
"3432","off his face!",""
"3451","What do you mean by that!",""
"3460","That is what I am",""
"3462","about to explain!",""
"3466","You Americans,",""
"3468"," always so",""
"3470","impatient!",""
"3472"," It does not",""
"3474","become you.",""
"3483","(Hey buddy,",""
"3485"," you're an",""
"3487","American,",""
"3489"," too!)",""
"3508","What do you mean ""first""?",""
"3519","""First""?",""
"3521"," That is what comes",""
"3523","before what happens ""next.""",""
"3525","You do speak English,",""
"3527"," right?",""
"3530","Please,",""
"3532"," sit back,",""
"3534"," relax.",""
"3537","I will try to use simple",""
"3539","words for your benefit.",""
"3541","First,",""
"3543"," she ran to the left,",""
"3546","and then...",""
"3571","I didn't hit anyone!",""
"3580","Now,",""
"3582"," now,",""
"3584"," Mr. Wright.",""
"3587","There is no point hiding",""
"3589","things from this court.",""
"3601","I'm not hiding anything!",""
"3614","The prosecution requests that",""
"3616","the defense refrain from",""
"3618","interrupting the testimony!",""
"3623","Mr. Wright,",""
"3625"," you have",""
"3627","been warned.",""
"3637","(Why's he mad at me!?)",""
"3660","What do you mean ""next""!?",""
"3671","""Next"" is what comes",""
"3673","after ""first.""",""
"3687","I know that!",""
"3697","Then that is all you need",""
"3699","to know,",""
"3701"," Mr. Lawyer.",""
"3704","As I said,",""
"3706"," she turned and",""
"3708","made a desperate dash to",""
"3710","the right.",""
"3732","Stop saying it was me!",""
"3744","But,",""
"3746"," it was you.",""
"3759","Mr. Wright!",""
"3761"," If you claim",""
"3763","that it was NOT you,",""
"3765"," then",""
"3767","show us proof!",""
"3775","(Argh!",""
"3777"," Can I do nothing",""
"3779","right?",""
"3781"," Nothing!?)",""
"3787","May I continue?",""
"3805","So each of you saw",""
"3807","different parts...?",""
"3819","Abso-",""
"3821","posi-",""
"3823","lutely!",""
"3826","That's right,",""
"3828"," of course!",""
"3835","(Where did he pick up",""
"3837","that annoying phrase...?)",""
"3843","Anyway,",""
"3845"," moving along!",""
"3863","So were you watching",""
"3865","both times?",""
"3874","I suppose I was.",""
"3877","And please ",""
"3880","excuse me for not",""
"3882","testifying to this sooner!",""
"3891","Mr. White!",""
"3896","The victim died from",""
"3898","a single blow!",""
"3908","...!",""
"3918","What do you have",""
"3920","to ",""
"3922","say to that?",""
"3933","Er...",""
"3935"," ",""
"3937","Erp!",""
"3946","(Now's my chance to",""
"3948","hit him where it counts!)",""
"3957","Mr. White.",""
"3959"," Wasn't it you who",""
"3961","told this court you were",""
"3963","""abso-posi-lutely perfect""?",""
"3974","Mmph.",""
"3977","I will refrain from using",""
"3979","this phrase from now on.",""
"3984","Your Honor,",""
"3986"," if you could ask",""
"3988","the witness for a new",""
"3990","testimony...",""
"4003","The witness is obviously",""
"4005","confused,",""
"4007"," Your Honor!",""
"4009","I would like to request",""
"4011","a 10 minute break!",""
"4016","Yes...",""
"4018"," yes,",""
"4020"," quite.",""
"4038","The witness is confused",""
"4042","because he's lying!",""
"4054","I emphatically request that",""
"4056","there be no break,",""
"4058"," ",""
"4060","Your Honor!",""
"4079","(Yeah!",""
"4081"," We want justice...!)",""
"4086","(Don't let him get away!)",""
"4103","Very well.",""
"4105","If the witness would care to",""
"4107","revise his testimony...",""
"4113","(The crowd's on my side!",""
"4116","No slipping out of this",""
"4118","now,",""
"4120"," White!)",""
"4126","Mr. White?",""
"4134","O...",""
"4136"," okay...",""
"4156","-- The Two Accounts --",""
"4171","Umm,",""
"4173"," well,",""
"4175"," see--",""
"4177","I looked at",""
"4179","the other window when I heard",""
"4181","that thing fall.",""
"4185","Then,",""
"4187"," the next moment,",""
"4189"," I saw",""
"4191","Miss Mia run to the left!",""
"4195","The killer,",""
"4197"," you,",""
"4199"," attacked",""
"4201","her...",""
"4203"," but she dodged.",""
"4210","Umm...",""
"4212"," and then...",""
"4215","She turned,",""
"4217"," and ran",""
"4219","for the door!",""
"4222","Then you did her in with",""
"4224","a single ",""
"4228","blow!",""
"4230"," ",""
"4232","Thwap!",""
"4245","Hmm.",""
"4247"," ""Thwap"" indeed.",""
"4251","Very well,",""
"4253"," you may begin",""
"4255","the cross-examination.",""
"4262","Mr. Your Honor...",""
"4264","My stomach,",""
"4266"," you see,",""
"4269","it is hurting...",""
"4278","Deal with it.",""
"4283","This is almost over.",""
"4294","...!",""
"4318","-- The Two Accounts --",""
"4338","Umm, well, see--",""
"4340","I looked at",""
"4342","the other window when I heard",""
"4344","that thing fall.",""
"4354","A light stand was lying on",""
"4356","the floor when I looked.",""
"4369","Then, the next moment, I saw",""
"4371","Miss Mia run to the left!",""
"4384","The killer, you, attacked",""
"4386","her... but she dodged.",""
"4399","She turned, and ran",""
"4401","for the door!",""
"4414","Then you did her in with",""
"4416","a single blow! Thwap!",""
"4426","Phoenix!",""
"4428","He's getting a lot",""
"4430","less talkative.",""
"4434","He's probably afraid I'll",""
"4436","catch him on something!",""
"4439","(But it won't be easy!)",""
"4459","You heard ""that thing fall""?",""
"4462","What exactly was ""that thing""?",""
"4474","Huh?",""
"4476"," Oh...",""
"4478"," oh,",""
"4480"," that?",""
"4483","Umm...",""
"4485"," the glass light stand!",""
"4491","(Right...",""
"4493"," the one that had",""
"4495","fallen over at the scene.)",""
"4501","Phoenix!",""
"4505","Doesn't something about",""
"4507","that strike you as odd?",""
"4521","Huh?",""
"4524","No,",""
"4526"," not really.",""
"4532","Please continue your",""
"4534","cross-examination.",""
"4554","(Yeah,",""
"4556"," that is odd.",""
"4559","I'll press further.)",""
"4564","Mr. White.",""
"4574","Huh?",""
"4576"," W-",""
"4578","what?",""
"4587","You're saying you saw",""
"4589","the glass light stand?",""
"4598","Y-",""
"4600","yes.",""
"4609","Then change your testimony",""
"4611","to reflect that!",""
"4616","S-",""
"4620","sorry.",""
"4623","My bad...",""
"4628","The witness will revise",""
"4630","his testimony.",""
"4635","Okay okay.",""
"4637"," Of course.",""
"4657","""Miss Mia""...?",""
"4660","Mr. White,",""
"4662"," did you know",""
"4664","the victim personally?",""
"4674","No ",""
"4676","no ",""
"4678","no,",""
"4680"," ",""
"4684","triple no!",""
"4689","How would I?",""
"4691"," How could I!",""
"4704","I see nothing odd about",""
"4706","the witness knowing ",""
"4708","the name of the victim.",""
"4719","Mr. Wright!",""
"4721"," I will not have",""
"4723","you harrying the witness!",""
"4730","(You're looking a little",""
"4732","flustered,",""
"4734"," Edgeworth!)",""
"4753","Now before,",""
"4755"," you said that she",""
"4757","was hit before she ran.",""
"4766","Y-",""
"4768","yes,",""
"4772"," I must have",""
"4774","been confused.",""
"4776","But don't worry!",""
"4779","We all know what happened now.",""
"4803","What did you do then?",""
"4814","I gave chase,",""
"4816"," of course!",""
"4823","...!",""
"4831","No!",""
"4833"," No!",""
"4836"," Not me.",""
"4840","Th-",""
"4844","the killer,",""
"4846"," I mean!",""
"4849","He gave chase!",""
"4862","Mr. White,",""
"4864"," please try",""
"4866","to remain calm.",""
"4873","Mr. Wright here is only trying",""
"4875","to fluster you with baseless",""
"4877","accusations!",""
"4884","Oh...",""
"4886"," oh right.",""
"4888"," Thank you,",""
"4890","Miles.",""
"4908","""Thwap""...?",""
"4911","That doesn't sound like the",""
"4913","""savage"" attack from your",""
"4915","earlier testimony...",""
"4920","Ho!",""
"4922"," Hoh",""
"4924"," hoh!",""
"4926"," ",""
"4929","Yes,",""
"4931"," well,",""
"4934","I am a man of peace,",""
"4936"," you see.",""
"4944","The ""glass stand was lying",""
"4946","on the floor""?",""
"4948"," That's the",""
"4950","first I've heard of this.",""
"4953","Why didn't you tell us",""
"4955","about the stand before?",""
"4966","W-",""
"4968","why?",""
"4970"," Me?",""
"4972"," ",""
"4974","W-",""
"4976","well...",""
"4978"," I was instructed",""
"4980","not to...",""
"4984"," wait!",""
"4990","One moment!",""
"4992"," ",""
"4995","Give me a minute to gather",""
"4997","my thoughts.",""
"5001","I am so...",""
"5003"," so confused.",""
"5009","(White's falling apart.)",""
"5029","Your Honor!",""
"5031"," Please,",""
"5033"," I ask that",""
"5035","you do not allow the witness",""
"5037","to be badgered any further!",""
"5042","M-",""
"5044","Mr. Wright.",""
"5046","Please refrain from badgering",""
"5048","the witness...",""
"5053","Yes,",""
"5055"," Your Honor.",""
"5060","(Edgeworth is on the ropes!)",""
"5066","Very well.",""
"5068"," The witness",""
"5070","may continue his account.",""
"5089","Mr. White.",""
"5097","It was impossible for you",""
"5099","to have seen the glass stand!",""
"5112","Wha",""
"5114","aaa",""
"5116","t!?",""
"5126","Mr. White.",""
"5134","It was impossible for you",""
"5136","to have seen the light stand!",""
"5145","Whaaaat!?",""
"5153","The stand broke into",""
"5155","pieces when it fell!",""
"5163","Ooof",""
"5165","!",""
"5173","Just by seeing ",""
"5175","the broken",""
"5177","pieces",""
"5179"," you would have no",""
"5181","idea it was ",""
"5183","a light stand",""
"5185","!",""
"5187","So tell me,",""
"5189"," exactly when",""
"5192","was it that you saw the stand?",""
"5203","Answer ",""
"5205","the ",""
"5207","question!",""
"5218","...!",""
"5221","I-",""
